state,district,latitude,longitude,water_bodies_count,coastal_exposure,pre_monsoon_water_table_m_bgl,post_monsoon_water_table_m_bgl,seasonal_rise_m,monsoon_rainfall_mm,river_proximity_km,urban_drainage_stress,wetland_buffer_index,rainfall_scenario,flood_risk_score,predicted_flood_risk_score
Odisha,Angul,21.05773,85.04262,96515,0,5.34,3.61,1.73,120.0,1.73,0.79,0.764,rain,38.18,37.82
Odisha,Angul,20.85415,85.29063,92170,0,5.26,2.92,2.34,120.0,4.08,0.883,0.152,rain,36.65,39.56
Odisha,Angul,21.00495,85.17291,102906,0,4.54,1.69,2.85,120.0,10.26,0.323,0.249,rain,44.13,40.25
Odisha,Angul,20.67227,84.9498,88132,0,4.61,3.82,0.78,120.0,6.27,0.911,0.411,rain,34.27,33.1
Odisha,Angul,20.70631,85.03939,77141,0,3.05,1.13,1.92,120.0,15.36,0.498,0.189,rain,31.19,33.3
Odisha,Angul,20.74166,85.0498,79426,0,8.62,7.41,1.21,126.6,4.68,0.511,0.264,rain,31.05,29.67
Odisha,Angul,20.91089,85.29019,97863,0,5.1,4.04,1.06,120.0,11.97,0.586,0.779,rain,33.23,33.98
Odisha,Angul,20.87451,84.97888,84819,0,4.66,2.05,2.61,134.8,10.24,0.68,0.584,rain,39.74,38.85
Odisha,Angul,20.94654,85.05557,88103,0,5.99,3.64,2.35,120.0,6.63,0.885,0.767,rain,35.98,38.46
Odisha,Angul,20.88244,84.92016,84795,0,1.59,0.2,1.39,120.0,3.9,0.729,0.54,rain,31.56,32.19
Odisha,Angul,20.86719,85.31682,83101,0,8.57,5.46,3.11,120.0,11.62,0.51,0.172,rain,42.18,39.1
Odisha,Angul,20.89154,85.10328,78119,0,4.85,3.47,1.38,120.0,5.55,0.561,0.293,rain,29.89,29.71
Odisha,Angul,20.81209,84.9467,94504,0,7.73,5.76,1.97,120.0,8.72,0.938,0.802,rain,36.44,37.51
Odisha,Angul,20.57573,85.02894,87540,0,2.2,0.2,2.0,120.0,7.76,0.518,0.745,rain,36.04,34.37
Odisha,Angul,21.0717,85.19357,80815,0,3.72,0.85,2.88,120.0,8.7,0.476,0.299,rain,35.95,38.46
Odisha,Angul,20.84913,85.18968,79693,0,6.12,4.04,2.08,120.0,0.1,0.874,0.172,rain,43.19,37.6
Odisha,Angul,20.9051,85.40687,110126,0,7.41,5.2,2.21,120.0,8.43,0.316,0.516,rain,40.45,39.45
Odisha,Angul,20.70839,85.05277,91954,0,7.27,6.52,0.75,120.0,15.38,0.483,0.43,rain,31.73,30.34
Odisha,Angul,20.7586,85.10936,93204,0,6.43,4.74,1.7,120.0,12.07,0.612,0.762,rain,33.6,34.84
Odisha,Angul,20.88049,85.06984,95552,0,6.87,4.96,1.91,120.0,0.67,0.609,0.63,rain,40.64,38.62
Odisha,Angul,20.70135,85.05121,93648,0,3.07,1.34,1.72,120.0,4.35,0.876,0.444,rain,38.18,37.16
Odisha,Angul,20.8002,84.90848,92455,0,6.9,5.33,1.57,120.0,10.77,0.765,0.548,rain,33.79,35.47
Odisha,Balangir,20.62973,83.46043,105271,0,8.59,7.71,0.88,120.0,13.3,0.82,0.12,rain,37.76,36.88
Odisha,Balangir,20.53827,83.40529,102433,0,5.64,4.29,1.35,120.0,5.46,0.815,0.553,rain,38.72,37.58
Odisha,Balangir,20.92185,83.49296,86131,0,7.32,6.08,1.24,120.0,3.09,0.876,0.451,rain,36.83,33.26
Odisha,Balangir,20.38367,83.5816,105615,0,8.36,6.19,2.17,120.0,0.1,0.791,0.697,rain,46.21,41.22
Odisha,Balangir,20.73961,83.5904,92117,0,6.03,2.88,3.15,120.0,12.35,0.815,0.71,rain,41.73,40.05
Odisha,Balangir,20.77379,83.75115,97324,0,8.4,5.85,2.55,120.0,13.6,0.3,0.26,rain,40.89,38.3
Odisha,Balangir,20.83595,83.56856,82785,0,4.97,2.18,2.79,120.0,0.89,0.596,0.747,rain,38.89,40.11
Odisha,Balangir,20.67582,83.45834,93724,0,4.73,2.01,2.72,120.0,13.29,0.327,0.78,rain,36.23,37.53
Odisha,Balangir,20.72903,83.44666,73288,0,7.17,6.19,0.98,120.0,0.86,0.437,0.371,rain,29.73,28.55
Odisha,Balangir,20.75174,83.73029,95845,0,7.36,4.51,2.85,120.0,4.11,0.387,0.829,rain,36.69,40.44
Odisha,Balangir,20.63196,83.36398,97193,0,4.26,2.02,2.24,120.0,7.9,0.523,0.49,rain,38.47,39.15
Odisha,Balangir,20.68773,83.56965,102268,0,2.63,0.2,2.43,120.0,7.19,0.783,0.689,rain,41.44,41.19
Odisha,Balangir,20.75777,83.54309,98327,0,8.42,5.6,2.83,120.0,9.85,0.304,0.633,rain,41.62,39.3
Odisha,Balangir,20.73426,83.37461,80398,0,7.16,5.97,1.19,120.0,1.31,0.96,0.575,rain,33.6,33.65
Odisha,Balangir,20.83113,83.63055,81895,0,4.7,1.84,2.85,120.0,0.92,0.801,0.627,rain,40.55,40.79
Odisha,Balangir,20.47537,83.6166,88231,0,1.76,0.2,1.56,120.0,2.39,0.364,0.47,rain,32.9,34.66
Odisha,Balangir,20.50121,83.62504,84798,0,4.37,2.41,1.96,120.0,14.74,0.861,0.539,rain,37.11,35.38
Odisha,Balangir,20.67389,83.58056,100436,0,7.06,5.91,1.15,120.0,10.45,0.946,0.296,rain,36.14,37.63
Odisha,Balangir,20.57437,83.7381,106540,0,5.51,3.54,1.97,120.0,11.97,0.476,0.812,rain,35.89,38.47
Odisha,Balangir,20.69005,83.48883,86681,0,1.58,0.2,1.38,120.0,3.8,0.576,0.248,rain,37.31,31.56
Odisha,Balangir,20.84032,83.61728,82462,0,7.78,6.15,1.63,120.0,11.06,0.966,0.463,rain,35.76,34.16
Odisha,Balangir,20.60569,83.5249,95556,0,4.2,2.49,1.71,120.0,8.01,0.613,0.628,rain,38.24,36.94
Odisha,Balasore,21.46138,86.9373,96877,1,4.93,3.45,1.48,120.0,13.51,0.374,0.181,rain,46.17,44.23
Odisha,Balasore,21.29773,86.89261,113589,1,4.58,1.43,3.15,120.0,10.06,0.902,0.23,rain,56.74,54.14
Odisha,Balasore,21.47232,86.93503,110258,1,2.32,0.2,2.12,120.0,12.93,0.582,0.149,rain,52.67,51.09
Odisha,Balasore,21.40193,86.84138,88962,1,6.32,3.31,3.01,120.0,1.25,0.466,0.496,rain,51.68,53.72
Odisha,Balasore,21.46236,86.98657,103955,1,4.95,3.06,1.88,120.0,11.74,0.381,0.322,rain,46.86,47.45
Odisha,Balasore,21.39311,86.79936,104771,1,4.15,1.87,2.27,120.0,11.24,0.402,0.172,rain,47.42,48.25
Odisha,Balasore,21.20401,86.85444,109259,1,6.4,5.23,1.16,120.0,1.0,0.571,0.848,rain,44.73,48.09
Odisha,Balasore,21.4737,87.06859,101446,1,7.89,6.15,1.74,120.0,9.81,0.327,0.804,rain,43.43,47.36
Odisha,Balasore,21.37331,86.91676,92700,1,6.58,4.62,1.97,120.0,5.91,0.98,0.596,rain,48.55,46.38
Odisha,Balasore,21.58549,86.93948,90782,1,3.13,2.08,1.05,120.0,0.25,0.551,0.105,rain,47.04,45.35
Odisha,Balasore,21.58903,86.83735,104598,1,1.58,0.38,1.2,120.0,4.96,0.604,0.687,rain,44.22,44.64
Odisha,Balasore,21.37153,87.0633,92204,1,2.52,0.97,1.55,120.0,7.42,0.98,0.746,rain,45.46,46.1
Odisha,Balasore,21.34733,87.14904,90898,1,3.15,0.73,2.42,120.0,0.63,0.497,0.861,rain,45.96,48.64
Odisha,Balasore,21.6651,87.01083,91030,1,4.24,1.83,2.41,120.0,4.26,0.36,0.32,rain,47.15,47.11
Odisha,Balasore,21.29799,86.91163,115130,1,6.94,3.79,3.15,120.0,4.03,0.605,0.599,rain,58.27,52.8
Odisha,Balasore,21.40868,86.81984,100690,1,2.96,1.05,1.91,120.0,0.55,0.658,0.572,rain,49.54,49.14
Odisha,Balasore,21.37855,86.95499,91535,1,7.32,5.32,2.0,120.0,5.81,0.744,0.161,rain,45.8,46.5
Odisha,Balasore,21.39876,87.06637,86601,1,1.12,0.2,0.92,120.0,6.57,0.731,0.827,rain,39.39,42.53
Odisha,Balasore,21.63279,87.05487,98038,1,7.17,6.04,1.14,120.0,11.39,0.312,0.74,rain,41.38,43.47
Odisha,Balasore,21.35468,87.16388,105736,1,6.92,5.29,1.63,120.0,3.81,0.418,0.771,rain,50.08,48.25
Odisha,Balasore,21.53783,86.74827,114782,1,5.01,3.8,1.2,120.0,12.68,0.355,0.796,rain,44.7,46.14
Odisha,Balasore,21.52787,86.84774,101691,1,6.69,4.7,1.99,120.0,1.54,0.416,0.705,rain,46.3,48.3
Odisha,Bargarh,21.40209,83.76753,87787,0,8.84,8.05,0.79,120.0,1.41,0.934,0.616,rain,32.83,33.4
Odisha,Bargarh,21.31031,83.80696,82956,0,5.9,4.9,1.0,120.0,1.48,0.408,0.769,rain,29.28,30.05
Odisha,Bargarh,21.23427,83.73871,85606,0,4.82,2.55,2.27,120.0,8.03,0.498,0.392,rain,38.76,36.31
Odisha,Bargarh,21.2846,83.51081,90236,0,2.69,0.2,2.49,120.0,2.72,0.303,0.585,rain,35.11,37.23
Odisha,Bargarh,21.3478,83.56061,97888,0,1.63,0.2,1.43,120.0,0.17,0.479,0.185,rain,41.22,38.48
Odisha,Bargarh,21.44107,83.70616,88210,0,2.47,0.3,2.17,120.0,6.39,0.851,0.413,rain,39.15,37.49
Odisha,Bargarh,21.0189,83.59668,85955,0,4.71,1.67,3.04,120.0,8.17,0.527,0.555,rain,39.17,39.13
Odisha,Bargarh,21.27664,83.72307,74310,0,8.12,6.38,1.75,120.0,9.9,0.695,0.526,rain,30.12,31.21
Odisha,Bargarh,21.38529,83.53956,83076,0,7.82,4.74,3.08,120.0,5.7,0.392,0.587,rain,39.37,38.59
Odisha,Bargarh,21.33108,83.55842,100459,0,6.66,5.35,1.31,120.0,0.37,0.47,0.8,rain,35.79,37.74
Odisha,Bargarh,21.56747,83.54454,91180,0,7.37,5.23,2.14,120.0,3.65,0.421,0.38,rain,35.53,36.8
Odisha,Bargarh,21.33199,83.63366,98450,0,2.41,0.2,2.21,120.0,15.23,0.613,0.728,rain,39.59,39.82
Odisha,Bargarh,21.51896,83.48723,82751,0,5.75,2.69,3.05,120.0,13.62,0.957,0.841,rain,37.54,39.58
Odisha,Bargarh,21.42419,83.66344,79226,0,8.54,6.94,1.6,120.0,9.15,0.534,0.282,rain,30.35,30.39
Odisha,Bargarh,21.43127,83.85744,94154,0,3.99,2.58,1.41,120.0,9.68,0.888,0.38,rain,35.23,36.12
Odisha,Bargarh,21.28681,83.72068,85412,0,2.31,0.7,1.61,120.0,0.1,0.495,0.156,rain,40.35,34.32
Odisha,Bargarh,21.32491,83.48223,92439,0,2.77,1.23,1.54,120.0,13.1,0.98,0.345,rain,41.4,36.59
Odisha,Bargarh,21.29806,83.41899,87097,0,7.04,4.86,2.18,120.0,12.2,0.556,0.342,rain,34.36,35.3
Odisha,Bargarh,21.20682,83.72183,89575,0,6.48,5.04,1.44,120.0,2.54,0.752,0.742,rain,37.16,35.02
Odisha,Bargarh,21.23341,83.67985,86602,0,4.15,2.46,1.69,120.0,11.6,0.88,0.387,rain,36.45,34.98
Odisha,Bargarh,21.15286,83.58281,88604,0,4.29,1.87,2.42,120.0,8.39,0.6,0.709,rain,36.87,37.53
Odisha,Bargarh,21.36886,83.62821,97606,0,3.65,0.74,2.91,120.0,4.74,0.377,0.163,rain,42.55,41.13
Odisha,Bhadrak,21.14813,86.26744,100132,1,1.33,0.2,1.13,120.0,13.21,0.962,0.759,rain,46.65,45.25
Odisha,Bhadrak,21.03853,86.40852,109251,1,1.94,0.65,1.28,120.0,12.81,0.969,0.199,rain,51.64,47.94
Odisha,Bhadrak,21.0627,86.47667,105233,1,5.0,2.53,2.47,120.0,12.0,0.801,0.449,rain,55.11,52.04
Odisha,Bhadrak,20.7851,86.59451,117390,1,7.9,6.0,1.9,120.0,13.92,0.818,0.28,rain,52.96,51.42
Odisha,Bhadrak,20.96072,86.63745,103845,1,0.92,0.2,0.72,120.0,11.07,0.675,0.497,rain,43.41,44.18
Odisha,Bhadrak,21.04398,86.51008,84075,1,8.15,6.93,1.21,120.0,12.32,0.573,0.203,rain,38.58,43.02
Odisha,Bhadrak,21.05467,86.37843,102991,1,4.41,1.86,2.55,120.0,3.36,0.726,0.513,rain,51.53,51.71
Odisha,Bhadrak,21.12983,86.47555,103534,1,2.15,0.2,1.95,120.0,1.14,0.483,0.453,rain,42.97,48.64
Odisha,Bhadrak,21.12079,86.41362,95409,1,4.38,1.1,3.28,120.0,14.76,0.45,0.541,rain,52.66,50.85
Odisha,Bhadrak,21.27574,86.49501,106960,1,7.52,4.23,3.29,120.0,8.71,0.514,0.513,rain,55.28,52.26
Odisha,Bhadrak,20.87375,86.29097,103000,1,5.44,4.16,1.28,120.0,14.87,0.884,0.409,rain,44.03,45.98
Odisha,Bhadrak,20.98654,86.57579,88895,1,5.77,2.44,3.33,120.0,11.98,0.707,0.795,rain,52.14,51.86
Odisha,Bhadrak,20.98977,86.79294,113082,1,3.05,1.83,1.21,120.0,2.9,0.4,0.745,rain,48.14,47.24
Odisha,Bhadrak,21.03852,86.27519,90949,1,7.1,5.01,2.09,120.0,5.48,0.467,0.344,rain,48.43,46.19
Odisha,Bhadrak,21.2361,86.51878,99403,1,5.35,3.8,1.55,120.0,1.38,0.352,0.539,rain,48.26,47.84
Odisha,Bhadrak,21.13513,86.36792,102859,1,3.4,1.93,1.47,120.0,3.12,0.947,0.85,rain,47.98,46.88
Odisha,Bhadrak,21.01795,86.42945,99881,1,3.86,0.57,3.28,120.0,9.04,0.951,0.692,rain,56.41,52.49
Odisha,Bhadrak,20.99987,86.65475,93840,1,5.19,3.17,2.02,120.0,13.19,0.419,0.221,rain,46.61,46.39
Odisha,Bhadrak,21.14119,86.65409,103110,1,6.59,3.55,3.03,120.0,15.03,0.716,0.145,rain,54.78,53.81
Odisha,Bhadrak,21.22114,86.45769,92317,1,3.6,0.81,2.8,120.0,3.21,0.785,0.835,rain,50.43,50.75
Odisha,Bhadrak,20.97028,86.46599,102434,1,3.56,1.45,2.12,120.0,4.08,0.98,0.276,rain,50.9,48.14
Odisha,Bhadrak,21.10856,86.7342,85251,1,7.32,5.79,1.52,120.0,13.64,0.65,0.721,rain,39.67,43.85
Odisha,Boudh,20.72693,84.25213,105832,0,1.65,0.2,1.45,120.0,3.94,0.8,0.492,rain,39.83,38.83
Odisha,Boudh,20.83997,84.36636,86706,0,8.09,5.55,2.54,120.0,9.18,0.368,0.87,rain,36.28,36.97
Odisha,Boudh,20.79188,84.49775,98009,0,1.6,0.26,1.33,120.0,15.18,0.534,0.854,rain,30.48,35.51
Odisha,Boudh,20.799,84.37706,82984,0,3.59,2.54,1.05,120.0,1.66,0.924,0.548,rain,33.07,32.79
Odisha,Boudh,20.83665,84.42103,92942,0,4.83,1.74,3.09,120.0,12.82,0.315,0.22,rain,43.56,38.97
Odisha,Boudh,20.84924,84.14642,101182,0,3.68,2.74,0.94,120.0,7.86,0.886,0.25,rain,37.68,35.83
Odisha,Boudh,20.97907,84.4529,95126,0,2.14,0.2,1.94,120.0,2.85,0.786,0.439,rain,36.18,38.58
Odisha,Boudh,20.9882,84.40011,89015,0,2.6,1.79,0.82,120.0,6.39,0.471,0.738,rain,32.38,30.11
Odisha,Boudh,20.82622,84.2592,88128,0,7.22,6.39,0.83,120.0,2.78,0.886,0.326,rain,35.43,33.23
Odisha,Boudh,20.91682,84.52536,88121,0,6.34,3.97,2.37,120.0,13.33,0.537,0.805,rain,35.8,35.85
Odisha,Boudh,20.80807,84.50753,116275,0,3.93,3.14,0.79,120.0,6.83,0.782,0.754,rain,35.28,33.9
Odisha,Boudh,20.83561,84.35514,82443,0,7.34,6.45,0.89,120.0,7.54,0.796,0.472,rain,28.82,30.34
Odisha,Boudh,20.87738,84.38146,94657,0,3.54,1.81,1.73,120.0,0.1,0.98,0.731,rain,44.02,38.4
Odisha,Boudh,20.75634,84.23382,71718,0,3.34,0.93,2.41,120.0,6.23,0.826,0.707,rain,30.33,35.64
Odisha,Boudh,20.81876,84.30808,95513,0,7.62,5.76,1.86,120.0,2.17,0.429,0.566,rain,37.95,37.44
Odisha,Boudh,20.73759,84.36728,93205,0,3.36,0.64,2.72,120.0,8.13,0.463,0.764,rain,37.27,38.02
Odisha,Boudh,20.83371,84.36965,91957,0,4.7,3.66,1.04,120.0,7.08,0.362,0.627,rain,30.56,30.53
Odisha,Boudh,20.82777,84.20595,91377,0,2.48,0.86,1.61,120.0,12.83,0.817,0.427,rain,36.02,35.19
Odisha,Boudh,20.98584,84.20618,79584,0,8.84,7.86,0.98,120.0,5.84,0.757,0.535,rain,29.12,30.8
Odisha,Boudh,20.91588,84.40421,107419,0,7.96,6.33,1.63,120.0,0.65,0.541,0.163,rain,38.76,40.47
